Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Student Learning Objective,2.2.3.1.1.2,,I can interact with production elements that heighten the artistic intent of a dance performance.,09-12,2023-11-19T00:00:00+00:00
Grade Level,2.2.3.2,,II: Proficient,09-12,2023-11-19T00:00:00+00:00
Level of Learning,2.2.3.2.1,,Level H,09-12,2023-11-19T00:00:00+00:00
Student Learning Objective,2.2.3.2.1.1,,I can practice appropriate stage etiquette and professionalism as a performer.,09-12,2023-11-19T00:00:00+00:00
Student Learning Objective,2.2.3.2.1.2,,I can select the production elements that will fulfill the artistic intent of a dance performance.,09-12,2023-11-19T00:00:00+00:00
Grade Level,2.2.3.3,,III: Accomplished,09-12,2023-11-19T00:00:00+00:00
Level of Learning,2.2.3.3.1,,Level I,09-12,2023-11-19T00:00:00+00:00
Student Learning Objective,2.2.3.3.1.1,,I can model appropriate stage etiquette and professionalism as a performer.,09-12,2023-11-19T00:00:00+00:00
Student Learning Objective,2.2.3.3.1.2,,I can work collaboratively to design production elements that heighten the artistic intent of a dance performance.,09-12,2023-11-19T00:00:00+00:00
Grade Level,2.2.3.4,,IV: Advanced,09-12,2023-11-19T00:00:00+00:00
Level of Learning,2.2.3.4.1,,Level J,09-12,2023-11-19T00:00:00+00:00
Student Learning Objective,2.2.3.4.1.1,,I can articulate the impact on the performance of practicing appropriate stage etiquette and professionalism.,09-12,2023-11-19T00:00:00+00:00
Student Learning Objective,2.2.3.4.1.2,,I can work collaboratively to design production elements that heighten the artistic intent of a dance performance in a variety of venues.,09-12,2023-11-19T00:00:00+00:00
Artistic Process,2.3,,Responding,09-12,2023-11-19T00:00:00+00:00
Anchor Standard,2.3.1,RE.7,Observe: Students will perceive and analyze artistic work.,09-12,2023-11-19T00:00:00+00:00
Grade Level,2.3.1.1,,I: Novice,09-12,2023-11-19T00:00:00+00:00
Level of Learning,2.3.1.1.1,,Level G,09-12,2023-11-19T00:00:00+00:00
