Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Standard,1.2.3.3.1,AR.Math.Content.1.MD.C.6,"<ul><li>Organize, represent, and interpret data with up to three categories, using tally tables, picture graphs and bar graphs</li><li>Ask and answer questions about the total number represented, how many in each category, and how many more or less are in one category than in another</li></ul>",01,2023-11-19T00:00:00+00:00
Domain,1.2.4,,Geometry,01,2023-11-19T00:00:00+00:00
Cluster,1.2.4.1,,Reason with shapes and their attributes,01,2023-11-19T00:00:00+00:00
Standard,1.2.4.1.1,AR.Math.Content.1.G.A.1,"Distinguish between defining attributes (e.g., triangles are closed and three-sided) versus non-defining attributes (e.g., color, orientation, overall size); build and draw shapes to possess defining attributes",01,2023-11-19T00:00:00+00:00
Standard,1.2.4.1.2,AR.Math.Content.1.G.A.2,"Compose two-dimensional shapes (e.g., rectangles, squares, trapezoids, triangles, half-circles, and quarter- circles) or three-dimensional shapes (e.g., cubes,right rectangular prisms, right circular cones, and right circular cylinders) to create a composite shape",01,2023-11-19T00:00:00+00:00
Standard,1.2.4.1.3,AR.Math.Content.1.G.A.3,"<ul><li>Partition circles and rectangles into two and four equal shares, describe the shares using the words halves, fourths, and quarters, and use the phrases half of, fourth of, and quarter of</li><li>Describe the whole as two of, or four of, the shares</li><li>Understand for these examples that decomposing into more equal shares creates smaller shares</li></ul>",01,2023-11-19T00:00:00+00:00
Grade Level,1.3,,Grade 2,02,2023-11-19T00:00:00+00:00
Domain,1.3.1,,Operations and Algebraic Thinking,02,2023-11-19T00:00:00+00:00
Cluster,1.3.1.1,,Represent and solve problems involving addition and subtraction,02,2023-11-19T00:00:00+00:00
Standard,1.3.1.1.1,AR.Math.Content.2.OA.A.1,"<ul><li>Use addition and subtraction within 100 to solve one- and two-step word problems involving situations of adding to, taking from, putting together, taking apart, and comparing, with unknowns in all positions</li><li>Represent a strategy with a related equation including a symbol for the unknown number</li></ul>",02,2023-11-19T00:00:00+00:00
Cluster,1.3.1.2,,Add and subtract within 20,02,2023-11-19T00:00:00+00:00
Standard,1.3.1.2.1,AR.Math.Content.2.OA.B.2,"<ul><li>Fluently add and subtract within 20 using mental strategies</li><li>By the end of Grade 2, know from memory all sums of two one-digit numbers</li></ul>",02,2023-11-19T00:00:00+00:00
Cluster,1.3.1.3,,Work with equal groups of objects to gain foundations for multiplication,02,2023-11-19T00:00:00+00:00
Standard,1.3.1.3.1,AR.Math.Content.2.OA.C.3,"<ul><li>Determine whether a group of objects (up to 20) has an odd or even number of members (e.g., by pairing objects or counting them by 2s)</li><li>Write an equation to express an even number (up to 20) as a sum of two equal addends</li></ul>",02,2023-11-19T00:00:00+00:00
Standard,1.3.1.3.2,AR.Math.Content.2.OA.C.4,<ul><li>Use addition to find the total number of objects arranged in rectangular arrays with up to 5 rows and up to 5 columns</li><li>Write an equation to express the total as a sum of equal addends</li></ul>,02,2023-11-19T00:00:00+00:00
Domain,1.3.2,,Number and Operations in Base Ten,02,2023-11-19T00:00:00+00:00
Cluster,1.3.2.1,,Understand place value.,02,2023-11-19T00:00:00+00:00
Standard,1.3.2.1.1,AR.Math.Content.2.NBT.A.1,"<ul><li>Understand that the three digits of a three-digit number represent amounts of hundreds, tens, and ones; e.g., 726 equals 7 hundreds, 2 tens, and 6 ones</li><li>Understand that 100 can be thought of as a group of ten tens — called a ""hundred""</li><li>Understand that the numbers 100, 200, 300, 400, 500, 600, 700, 800, 900 refer to one, two, three, four, five, six, seven, eight, or nine groups of 100</li></ul>",02,2023-11-19T00:00:00+00:00
Standard,1.3.2.1.2,AR.Math.Content.2.NBT.A.2,"<ul><li>Count within 1000</li><li>Skip-count by 5s, 10s, and 100s beginning at zero</li></ul>",02,2023-11-19T00:00:00+00:00
Standard,1.3.2.1.3,AR.Math.Content.2.NBT.A.3,"<ul><li>Read and write numbers to 1000 using base-ten numerals, number names, and a variety of expanded forms</li><li>Model and describe numbers within 1000 as groups of 10 in a variety of ways</li></ul>",02,2023-11-19T00:00:00+00:00
Standard,1.3.2.1.4,AR.Math.Content.2.NBT.A.4,"Compare two three-digit numbers based on meanings of the hundreds, tens, and ones digits, using > , = , and < symbols and correct terminology for the symbols to record the results of comparisons",02,2023-11-19T00:00:00+00:00
Cluster,1.3.2.2,,Use place value understanding and properties of operations to add and subtract,02,2023-11-19T00:00:00+00:00
Standard,1.3.2.2.1,AR.Math.Content.2.NBT.B.5,"Add and subtract within 100 with *computational fluency* using strategies based on *place value*, properties of operations, and the relationship between addition and subtraction",02,2023-11-19T00:00:00+00:00
Standard,1.3.2.2.2,AR.Math.Content.2.NBT.B.6,Add up to four two-digit numbers using strategies based on place value and properties of operations,02,2023-11-19T00:00:00+00:00
Standard,1.3.2.2.3,AR.Math.Content.2.NBT.B.7,"Add and subtract within 1000, using concrete models or drawings and strategies based on place value, properties of operations, and the relationship between addition and subtraction; relate the strategy to a written expression or equation",02,2023-11-19T00:00:00+00:00
Standard,1.3.2.2.4,AR.Math.Content.2.NBT.B.8,"Mentally add 10 or 100 to a given number 100-900, and mentally subtract 10 or 100 from a given number 100- 900",02,2023-11-19T00:00:00+00:00
Standard,1.3.2.2.5,AR.Math.Content.2.NBT.B.9,"Explain why addition and subtraction strategies work, using place value and the properties of operations",02,2023-11-19T00:00:00+00:00
Domain,1.3.3,,Measurement and Data,02,2023-11-19T00:00:00+00:00
Cluster,1.3.3.1,,Measure and estimate lengths in standard units,02,2023-11-19T00:00:00+00:00
Standard,1.3.3.1.1,AR.Math.Content.2.MD.A.1,"Measure the length of an object by selecting and using appropriate tools such as rulers, yardsticks, meter sticks, and measuring tapes",02,2023-11-19T00:00:00+00:00
Standard,1.3.3.1.2,AR.Math.Content.2.MD.A.2,"<ul><li>Measure the length of an object twice with two different length units</ul></li> <ul><li>Describe how the two measurements relate to the size of the unit chosen</ul></li>

For example: A desktop is measured in both centimeters and inches. Student compares the size of the unit of measure and the number of those units.",02,2023-11-19T00:00:00+00:00
Standard,1.3.3.1.3,AR.Math.Content.2.MD.A.3,"Estimate lengths using units of inches, feet, centimeters, and meters",02,2023-11-19T00:00:00+00:00
Standard,1.3.3.1.4,AR.Math.Content.2.MD.A.4,"Measure to determine how much longer one object is than another, expressing the length difference in terms of a standard length unit",02,2023-11-19T00:00:00+00:00
Cluster,1.3.3.2,,Relate addition and subtraction to length,02,2023-11-19T00:00:00+00:00
Standard,1.3.3.2.1,AR.Math.Content.2.MD.B.5,"Use addition and subtraction within 100 to solve word problems involving lengths that are given in the same units, and write equations with a symbol for the unknown number to represent the problem",02,2023-11-19T00:00:00+00:00
Standard,1.3.3.2.2,AR.Math.Content.2.MD.B.6,"Represent whole numbers as lengths from 0 on a number line diagram with equally spaced points corresponding to the numbers 0, 1, 2, ..., and solve addition and subtraction problems within 100 on the number line diagram",02,2023-11-19T00:00:00+00:00
Cluster,1.3.3.3,,Work with time and money,02,2023-11-19T00:00:00+00:00
Standard,1.3.3.3.1,AR.Math.Content.2.MD.C.7,"Tell and write time from analog and digital clocks to the nearest five minutes, using a.m. and p.m.",02,2023-11-19T00:00:00+00:00
Standard,1.3.3.3.2,AR.Math.Content.2.MD.C.8,"Solve word problems involving dollar bills, quarters, dimes, nickels, and pennies, using $ and ¢ symbols appropriately

For example: A student has 2 dimes and 3 pennies; how many cents does he have?",02,2023-11-19T00:00:00+00:00
Cluster,1.3.3.4,,Represent and interpret data,02,2023-11-19T00:00:00+00:00
