Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Subconcept,1.3.1.1,,Devices,01,2025-03-04T16:54:00+00:00
Standard,1.3.1.1.1,1.CS.D.01,"With guidance, select and use a computing device to perform a variety of tasks for an intended outcome.",01,2025-03-04T16:54:00+00:00
Subconcept,1.3.1.2,,Hardware and Software,01,2025-03-04T16:54:00+00:00
Standard,1.3.1.2.1,1.CS.HS.01,"Use appropriate terminology in identifying and describing the function of common computing devices and components (e.g., use an app to draw on the screen, use software to write a story or control robots).",01,2025-03-04T16:54:00+00:00
Standard,1.3.1.2.2,1.CS.HS.02,"With guidance select and use appropriate software/apps for an intended outcome (e.g., programs, browsers, websites, and applications).",01,2025-03-04T16:54:00+00:00
Subconcept,1.3.1.3,,Input and Output,01,2025-03-04T16:54:00+00:00
Standard,1.3.1.3.1,1.CS.IO.01,Understand and apply basic input/output skills.,01,2025-03-04T16:54:00+00:00
Subconcept,1.3.1.4,,Troubleshooting,01,2025-03-04T16:54:00+00:00
Standard,1.3.1.4.1,1.CS.T.01,"Identify and describe basic hardware and software problems using accurate terminology (app or program is not working as expected, no sound is coming from the device, caps lock turned on, wi-fi not working).",01,2025-03-04T16:54:00+00:00
Concept,1.3.2,,Networks & the Internet,01,2025-03-04T16:54:00+00:00
Subconcept,1.3.2.1,,Network Communication & Organization,01,2025-03-04T16:54:00+00:00
Standard,1.3.2.1.1,1.NI.NCO.01,Recognize that by connecting computing devices together they can share information using a network (e.g. wired or wireless network).,01,2025-03-04T16:54:00+00:00
Subconcept,1.3.2.2,,Cybersecurity,01,2025-03-04T16:54:00+00:00
Standard,1.3.2.2.1,1.NI.C.01,Identify what authentication methods (passwords) are; explain why they are not shared; and discuss what makes a password strong.,01,2025-03-04T16:54:00+00:00
Concept,1.3.3,,Data Analysis,01,2025-03-04T16:54:00+00:00
Subconcept,1.3.3.1,,Storage,01,2025-03-04T16:54:00+00:00
Standard,1.3.3.1.1,1.DA.S.01,"With guidance locate, open, modify, delete and save an existing file, use appropriate file-naming conventions, and recognize that the file exists within an organizational structure (drive, folder, file).",01,2025-03-04T16:54:00+00:00
Subconcept,1.3.3.2,,Collection,01,2025-03-04T16:54:00+00:00
Standard,1.3.3.2.1,1.DA.C.01,"With guidance, collect data and present it two different ways (chart or graph).",01,2025-03-04T16:54:00+00:00
Subconcept,1.3.3.3,,Visualization & Transformation,01,2025-03-04T16:54:00+00:00
Standard,1.3.3.3.1,1.DA.CVT.01,"With guidance, identify and interpret data from a chart or graph",01,2025-03-04T16:54:00+00:00
Subconcept,1.3.3.4,,Inference and Models,01,2025-03-04T16:54:00+00:00
Standard,1.3.3.4.1,1.DA.IM.01,"Create a model of an object or process in order to identify patterns and essential elements. (e.g. water table, butterfly life cycle, seasonal weather patterns).",01,2025-03-04T16:54:00+00:00
Concept,1.3.4,,Algorithms and Programming,01,2025-03-04T16:54:00+00:00
Subconcept,1.3.4.1,,Algorithms,01,2025-03-04T16:54:00+00:00
Standard,1.3.4.1.1,1.AP.A.01,"With guidance, model daily processes and follow algorithms (sets of step-by-step instructions) for complete tasks verbally, kinesthetically, with robot devices, or a programing language.",01,2025-03-04T16:54:00+00:00
Subconcept,1.3.4.2,,Variables,01,2025-03-04T16:54:00+00:00
Standard,1.3.4.2.1,1.AP.V.01,"With guidance, model the way that programs store and manipulate data by using numbers or other symbols to represent information (e.g.",01,2025-03-04T16:54:00+00:00
Subconcept,1.3.4.3,,Control,01,2025-03-04T16:54:00+00:00
