Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Learning Priority,1.3.3.1.3,N.m.NL.1.c,Identify advertising and marketing strategies used to influence food and beverage choices.,,2023-08-10T21:09:16+00:00
Performance Indicator,1.3.3.1.3.1,N.m.NL.1.c.3,"Identify examples of how food packaging, advertising, and media influence food and beverage choices.",,2023-08-10T21:09:16+00:00
Learning Priority,1.3.3.1.4,N.m.NL.1.d,Understand the many sources of nutrition information and use reliable sources to make informed decisions. ,,2023-08-10T21:09:16+00:00
Performance Indicator,1.3.3.1.4.1,N.m.NL.1.d.4,Demonstrate how to use components of a nutrition facts label to assess nutrient contributions of a product.,,2023-08-10T21:09:16+00:00
Performance Indicator,1.3.3.1.4.2,N.m.NL.1.d.5,Identify reliable sources of nutrition information.,,2023-08-10T21:09:16+00:00
Performance Indicator,1.3.3.1.4.3,N.m.NL.1.d.6,"Compare and contrast similar foods and beverages based on nutrient-density, unit pricing, and food packaging.",,2023-08-10T21:09:16+00:00
Content Area,1.3.4,N.m.FNC,"Food, Nutrition, and Culture ",,2023-08-10T21:09:16+00:00
Standard,1.3.4.1,N.m.FNC.1,"Students in Wisconsin will understand that nutritional status, health, personal preference, cultural traditions, and accessibility impact food and beverage choices.",,2023-08-10T21:09:16+00:00
Learning Priority,1.3.4.1.1,N.m.FNC.1.a,Understand the role food plays in cultural traditions.,,2023-08-10T21:09:16+00:00
Performance Indicator,1.3.4.1.1.1,N.m.FNC.1.a.5,"Describe the food and beverage customs and traditions of various cultures, and recognize how culture, ethnicity and health status may impact food and beverage choices.",,2023-08-10T21:09:16+00:00
Performance Indicator,1.3.4.1.1.2,N.m.FNC.1.a.6,Demonstrate respect for differences in food and beverage choices based on individual cultures and customs.,,2023-08-10T21:09:16+00:00
Learning Priority,1.3.4.1.2,N.m.FNC.1.b,Recognize the factors related to food and beverage availability and accessibility.,,2023-08-10T21:09:16+00:00
Performance Indicator,1.3.4.1.2.1,N.m.FNC.1.b.3,"Compare suppliers, sources, or retail outlets for culturally diverse foods and beverages within the community.",,2023-08-10T21:09:16+00:00
Content Area,1.3.5,N.m.NP,Nutrition for Practice and Promotion of Health Enhancing Behaviors ,,2023-08-10T21:09:16+00:00
Standard,1.3.5.1,N.m.NP.1,Students in Wisconsin will demonstrate the ability to practice and promote health enhancing behaviors to prevent disease for personal and community health.,,2023-08-10T21:09:16+00:00
Learning Priority,1.3.5.1.1,N.m.NP.1.a,Evaluate the impact of eating patterns on health risks.,,2023-08-10T21:09:16+00:00
Performance Indicator,1.3.5.1.1.1,N.m.NP.1.a.3,"Apply the concepts of variety, balance, and moderation as part of a healthy eating pattern.",,2023-08-10T21:09:16+00:00
Performance Indicator,1.3.5.1.1.2,N.m.NP.1.a.4,Understand the difference between healthy eating and disordered eating patterns and identify resources for support.,,2023-08-10T21:09:16+00:00
Learning Priority,1.3.5.1.2,N.m.NP.1.b,"Understand the relationship between food and beverage availability, eating patterns, and health risks.",,2023-08-10T21:09:16+00:00
Performance Indicator,1.3.5.1.2.1,N.m.NP.1.b.3,Describe the relationship between food and beverage availability and its impact on eating patterns and health risks.,,2023-08-10T21:09:16+00:00
Learning Priority,1.3.5.1.3,N.m.NP.1.c,Identify concepts to promote foods and beverages that are part of a healthy eating pattern for personal and community health.,,2023-08-10T21:09:16+00:00
Performance Indicator,1.3.5.1.3.1,N.m.NP.1.c.3,Demonstrate the ability to influence others to select foods and beverages that are part of a healthy eating pattern.,,2023-08-10T21:09:16+00:00
Content Area,1.3.6,N.m.ICF,Identification and Classification of Food ,,2023-08-10T21:09:16+00:00
Standard,1.3.6.1,N.m.ICF.1,Students in Wisconsin will be able to identify and classify foods and gain an appreciation for various forms of foods.,,2023-08-10T21:09:16+00:00
Learning Priority,1.3.6.1.1,N.m.ICF.1.a,"Identify foods by name, physical characteristics, nutrient content, and use.",,2023-08-10T21:09:16+00:00
Performance Indicator,1.3.6.1.1.1,N.m.ICF.1.a.5,Identify nutrient contribution of foods.,,2023-08-10T21:09:16+00:00
Performance Indicator,1.3.6.1.1.2,N.m.ICF.1.a.6,Explain methods to change sensory characteristics of foods.,,2023-08-10T21:09:16+00:00
Learning Priority,1.3.6.1.2,N.m.ICF.1.b,"Classify foods by source, food group, and use.",,2023-08-10T21:09:16+00:00
Performance Indicator,1.3.6.1.2.1,N.m.ICF.1.b.5,"Categorize foods by food group, source, and use.",,2023-08-10T21:09:16+00:00
Performance Indicator,1.3.6.1.2.2,N.m.ICF.1.b.6,Demonstrate the ability to plan meals and snacks using the basic food groups.,,2023-08-10T21:09:16+00:00
Learning Priority,1.3.6.1.3,N.m.ICF.1.c,Understand the role of manufacturing and processing as it relates to food products.,,2023-08-10T21:09:16+00:00
