Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Performance Indicator,6.1.1.4.1,SS.PS1.a.h,"Analyze how constitutionalism attempts to preserve fundamental societal values, protects individual freedoms and rights, promotes the general welfare, and responds to changing circumstances and beliefs by defining and limiting the powers of government. Analyze sources of governmental authority.",09-12,2023-08-04T00:37:24+00:00
Standard,6.2,SS.PS1,Wisconsin students will identify and analyze democratic principles and ideals (cont’d),KG-12,2023-08-04T00:28:07+00:00
Learning Priority,6.2.1,PS1.b,Origins and foundation of the government of the United States,KG-12,2023-08-04T00:28:07+00:00
Grade Band,6.2.1.1,,Elementary School (K-2),KG-02,2023-08-04T00:28:42+00:00
Performance Indicator,6.2.1.1.1,SS.PS1.b.1-2,Compare contributions of two or more influential people related to the founding of the United States.,KG-02,2023-08-04T00:28:42+00:00
Grade Band,6.2.1.2,,Intermediate School (3-5),03-05,2023-08-04T00:30:40+00:00
Performance Indicator,6.2.1.2.1,SS.PS1.b.4-5,"Summarize the contributions of historically significant people during the period of early United States history to the development of our political culture. Differentiate between freedom, justice, equality, rights, responsibilities, and citizenship. Apply key elements of the Wisconsin Constitution to the local community.",03-05,2023-08-04T00:30:40+00:00
Grade Band,6.2.1.3,,Middle School (6-8),06-08,2023-08-04T00:32:52+00:00
Performance Indicator,6.2.1.3.1,SS.PS1.b.m,"Hypothesize and defend why a specific historically significant person’s contribution to the development of the political culture of the United States was important. Investigate how principles expressed in the Declaration of Independence, Constitution (including the Preamble and the Bill of Rights) have been applied throughout United States history, including how they may have evolved over time. Assess specific protections to individuals outlined in the Wisconsin Constitution and what they mean to local communities and regions of the state.",06-08,2023-08-04T00:32:52+00:00
Grade Band,6.2.1.4,,High School (9-12),09-12,2023-08-04T00:37:24+00:00
Performance Indicator,6.2.1.4.1,SS.PS1.b.h,"Evaluate the work and actions of historically significant people and their contributions to the founding principles of the United States. Analyze the foundational ideas of United States government that are embedded in founding era documents. Analyze landmark Supreme Court decisions regarding how the Constitution and the Bill of Rights limit the government, protect individual rights, support the principle of majority rule while protecting the rights of the minority, and promotes the general welfare. Analyze the meaning and importance of rights in the Wisconsin Constitution, and compare or contrast to the United States Constitution.",09-12,2023-08-04T00:37:24+00:00
Standard,6.3,SS.PS2,"Wisconsin students will examine and interpret rights, privileges, and responsibilities in society",KG-12,2023-08-04T00:28:07+00:00
Learning Priority,6.3.1,PS2.a,Civil rights and civil liberties,KG-12,2023-08-04T00:28:07+00:00
Grade Band,6.3.1.1,,Elementary School (K-2),KG-02,2023-08-04T00:28:42+00:00
Performance Indicator,6.3.1.1.1,SS.PS2.a.1-2,"Compare rights and responsibilities within the classroom, school, and community. Classify basic rights that all humans have (i.e., life, liberty, safety).",KG-02,2023-08-04T00:28:42+00:00
Grade Band,6.3.1.2,,Intermediate School (3-5),03-05,2023-08-04T00:30:40+00:00
Performance Indicator,6.3.1.2.1,SS.PS2.a.i,"Investigate examples of rights and responsibilities, including the Declaration of Independence, Constitution, Bill of Rights, and the Universal Declaration of Human Rights, which individuals possess within the state, country, and world. Summarize the actions of people and groups that have advanced civil rights for individuals. Identify and describe basic human liberties (i.e., thought, expression, privacy).",03-05,2023-08-04T00:30:40+00:00
Grade Band,6.3.1.3,,Middle School (6-8),06-08,2023-08-04T00:32:52+00:00
Performance Indicator,6.3.1.3.1,SS.PS2.a.m,"Analyze the scope and limits of individual protections found in the Constitution and the Bill of Rights. Describe the evolution of rights over time including key laws, constitutional changes, and court decisions that contributed to these developments. Predict how collective action movements work to extend equal rights to groups and individuals.",06-08,2023-08-04T00:32:52+00:00
Grade Band,6.3.1.4,,High School (9-12),09-12,2023-08-04T00:37:24+00:00
