Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Introduction,3.4.2.3,114.34.b.3,"The use of age-level appropriate and culturally authentic resources is imperative to support the teaching of the essential knowledge and skills for languages other than English (LOTE). The use of culturally authentic resources in world language study enables students to make connections with other content areas, to compare the language and culture studied with their own, and to participate in local and global communities.",,2022-04-11T13:22:59+00:00
Introduction,3.4.2.4,114.34.b.4,"ASL difficulty has been determined by standards of the Foreign Service Institute and Defense Language Institute as a Level IV out of four (Level IV being the most difficult). The American Sign Language Teachers Association (ASLTA) states the challenge to ASL is primarily in the modality of learning. This conclusion is based on the complex grammar system and significant structural and cultural differences in the language. Students are generally seated in a semi-circle to facilitate visual communication, notes cannot be taken without looking away from the primary source of information, and instruction occurs in the target language where learning is done spatially and words are not processed sequentially. The linear nature of spoken language cannot be used in ASL and the simultaneous expression of complex units is used. The level of difficulty of ASL should be noted.",,2022-04-11T13:22:59+00:00
Introduction,3.4.2.5,114.34.b.5,"While other languages possess a spoken and/or written element, ASL incorporates manual components with no verbal and/or written form. ASL is a fully developed natural language that is used by members of the North American Deaf Community. The language is distinct from gestures seen in spoken languages in that signs used in ASL are controlled by the structures of its linguistic system, independent of English. ASL encompasses all of the features that make a language a unique, rule-governed communication system. ASL includes handshapes, movements, and other grammatical features needed to form signs and sentences, and parts combine to make wholes. It is not a simplified language and contains structures and processes that English does not. The premise of Deaf culture is rooted in the language itself and cannot be separated.",,2022-04-11T13:22:59+00:00
Introduction,3.4.2.6,114.34.b.6,"ASL is a signed language where the modes of communication involve different skills than written and/or spoken languages. ASL is not a formal written language; glossing is the term used to describe a chosen written system of symbols devised to transcribe signs and nonmanual signals to an English equivalent. Since ASL information is received visually and not in an auditory manner, communication skills in ASL are defined as follows:",,2022-04-11T13:22:59+00:00
Introduction,3.4.2.6.1,114.34.b.6.A,interpretive listening and reading targets are called interpretive receptive;,,2022-04-11T13:22:59+00:00
Introduction,3.4.2.6.2,114.34.b.6.B,one-to-one interpersonal targets are called receptive and expressive; and,,2022-04-11T13:22:59+00:00
Introduction,3.4.2.6.3,114.34.b.6.C,one-to-many presentational speaking is expressed through signs and the target is presentational expressive.,,2022-04-11T13:22:59+00:00
Introduction,3.4.2.7,114.34.b.7,"Using age-appropriate materials, students in ASL Level I develop the ability to perform the tasks of the novice language learner. The novice language learner, when dealing with familiar topics, should understand ASL phrases receptively and respond expressively with learned material; sign learned words, concepts, phrases, and sentences; recognize the importance of communication and how it applies to the American Deaf culture; and recognize the importance of accuracy of expression by knowing the components of ASL. Students use expressive and receptive skills for comprehension.",,2022-04-11T13:22:59+00:00
Introduction,3.4.2.8,114.34.b.8,"ASL Level I proficiency levels, as defined by ACTFL and ASLTA, are as follows: interpersonal receptive, novice mid; interpersonal expressive, novice mid; interpretive receptive, novice high; and presentational expressive, novice high.",,2022-04-11T13:22:59+00:00
Introduction,3.4.2.9,114.34.b.9,"Students who have fully or partially acquired the skills required at each proficiency level through home or other immersion experiences are known as heritage speakers. Heritage speakers may be allowed to accelerate based on their ability to demonstrate a proficiency in the Texas essential knowledge and skills at the prescribed proficiency level and communicate across all modes of communication. According to ASLTA's National K-16 ASL Standards, ""heritage language learning is an emerging issue in ASL instruction. The formal instruction of ASL to deaf is a very recent phenomenon, as is the availability of ASL instruction in K-12 settings for hearing children of deaf parents. Heritage language learning is an important and developing interest in the field of ASL teaching and learning.""",,2022-04-11T13:22:59+00:00
Introduction,3.4.2.10,114.34.b.10,"Statements containing the word ""including"" reference content that must be mastered, while those containing the phrase ""such as"" are intended as possible illustrative examples.",,2022-04-11T13:22:59+00:00
Knowledge and Skills,3.4.3,114.34.c,Knowledge and skills.,,2022-04-11T13:22:59+00:00
Strand,3.4.3.1,114.34.c.1,Communication. The student communicates in ASL using expressive and receptive communication skills without voice. The student is expected to:,,2022-04-11T13:22:59+00:00
Student Expectation,3.4.3.1.1,114.34.c.1.A,engage in a variety of ASL exchanges of learned material to socialize and to provide and obtain information;,,2022-04-11T13:22:59+00:00
Student Expectation,3.4.3.1.2,114.34.c.1.B,"demonstrate an understanding of basic ASL such as simple stories, everyday commands, and brief instructions when dealing with familiar topics;",,2022-04-11T13:22:59+00:00
Student Expectation,3.4.3.1.3,114.34.c.1.C,"convey information in ASL using familiar words, concepts, classifiers, phrases, and sentences to others without voice;",,2022-04-11T13:22:59+00:00
Student Expectation,3.4.3.1.4,114.34.c.1.D,"demonstrate appropriate usage of ASL phonology, morphology, syntax, semantics, and pragmatics; and",,2022-04-11T13:22:59+00:00
Student Expectation,3.4.3.1.5,114.34.c.1.E,be exposed to and experience ASL literature such as handshape stories that follows traditional cultural features.,,2022-04-11T13:22:59+00:00
Strand,3.4.3.2,114.34.c.2,Cultures. The student gains knowledge and understanding of American Deaf culture. The student is expected to:,,2022-04-11T13:22:59+00:00
Student Expectation,3.4.3.2.1,114.34.c.2.A,recognize and use Deaf cultural norms to demonstrate an understanding of the perspectives of American Deaf culture;,,2022-04-11T13:22:59+00:00
Student Expectation,3.4.3.2.2,114.34.c.2.B,show evidence of appreciation of ASL literature created by the Deaf and how it applies to the perspectives of American Deaf culture;,,2022-04-11T13:22:59+00:00
Student Expectation,3.4.3.2.3,114.34.c.2.C,"show evidence of appreciation of the contributions by the Deaf and how they are applied to the perspectives of American Deaf culture such as historical, geographical, political, artistic, and scientific avenues; and",,2022-04-11T13:22:59+00:00
Student Expectation,3.4.3.2.4,114.34.c.2.D,demonstrate an understanding of Deaf history and how it applies to the perspectives of American Deaf culture.,,2022-04-11T13:23:00+00:00
Strand,3.4.3.3,114.34.c.3,Connections. The student uses ASL to make connections with other subject areas and to acquire information. The student is expected to:,,2022-04-11T13:23:00+00:00
Student Expectation,3.4.3.3.1,114.34.c.3.A,use resources and digital technology to gain access to information about ASL and Deaf culture; and,,2022-04-11T13:23:00+00:00
Student Expectation,3.4.3.3.2,114.34.c.3.B,"use ASL to obtain, reinforce, or expand knowledge of other subject areas.",,2022-04-11T13:23:00+00:00
Strand,3.4.3.4,114.34.c.4,Comparisons. The student develops insight into the nature of language and culture by comparing the student's own language and culture to ASL and American Deaf culture. The student is expected to:,,2022-04-11T13:23:00+00:00
Student Expectation,3.4.3.4.1,114.34.c.4.A,demonstrate an understanding of the nature of language through comparisons of the student's own language and ASL;,,2022-04-11T13:23:00+00:00
Student Expectation,3.4.3.4.2,114.34.c.4.B,demonstrate an understanding of the nature of culture through comparisons of the student's own culture and the American Deaf culture; and,,2022-04-11T13:23:00+00:00
Student Expectation,3.4.3.4.3,114.34.c.4.C,demonstrate an understanding of how one language and culture can influence another.,,2022-04-11T13:23:00+00:00
Strand,3.4.3.5,114.34.c.5,Communities. The student participates in the Deaf/ASL community by using ASL. The student is expected to:,,2022-04-11T13:23:00+00:00
Student Expectation,3.4.3.5.1,114.34.c.5.A,apply ASL at the novice proficiency level in or out of the school setting through involvement in cultural activities such as attending Deaf events;,,2022-04-11T13:23:00+00:00
Student Expectation,3.4.3.5.2,114.34.c.5.B,be aware of methods of technology to communicate with the Deaf/ASL community; and,,2022-04-11T13:23:00+00:00
Student Expectation,3.4.3.5.3,114.34.c.5.C,show evidence of becoming a lifelong learner by using ASL at the novice proficiency level for personal enrichment and/or career development.,,2022-04-11T13:23:00+00:00
Grade/Course,3.5,114.35,"American Sign Language, Level II (One Credit), Adopted 2014.",,2022-04-11T13:23:00+00:00
