Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Introduction,1.4.1.2.4,120.7.a.2.D ,"Citizenship: respect, courtesy, concern for the common good and the community, fairness, freedom from prejudice, justice, patriotism, school pride, respect for authority and law, and gratitude.",,2023-12-26T04:17:44+00:00
Introduction,1.4.1.3,120.7.a.3,"Students are expected to develop an awareness of self-identity as well as recognize multiple perspectives, difference and diversity, biases, and the social and cultural context in which they live.",,2023-12-26T04:17:44+00:00
Introduction,1.4.1.4,120.7.a.4,"The knowledge and skills for positive character traits are organized in the following grade bands: Kindergarten-Grade 2, Grades 3-5, Grades 6-8, and Grades 9-12. However, due to the complexity of the concepts, student expectations and knowledge and skills statements cannot be taught, discussed, or viewed in isolation.",,2023-12-26T04:17:44+00:00
Introduction,1.4.1.5,120.7.a.5,"Statements that contain the word ""including"" reference content that must be mastered, while those containing the phrase ""such as"" are intended as possible illustrative examples.",,2023-12-26T04:17:44+00:00
Knowledge and Skills,1.4.2,120.7.b ,Knowledge and skills.,,2023-12-26T04:17:44+00:00
Knowledge and Skills,1.4.2.1,120.7.b.1 ,Trustworthiness. The student understands how personal choices and actions build trustworthiness. The student is expected to:,,2023-12-26T04:17:44+00:00
Student Expectation,1.4.2.1.1,120.7.b.1.A ,describe what it means to be reliable and loyal;,,2023-12-26T04:17:44+00:00
Student Expectation,1.4.2.1.2,120.7.b.1.B ,define and give examples of integrity;,,2023-12-26T04:17:44+00:00
Student Expectation,1.4.2.1.3,120.7.b.1.C , examine the benefits of being trustworthy; and,,2023-12-26T04:17:44+00:00
Student Expectation,1.4.2.1.4,120.7.b.1.D ,"describe personal actions that demonstrate trustworthiness at school, home, with peers, and within the community.",,2023-12-26T04:17:44+00:00
Knowledge and Skills,1.4.2.2,120.7.b.2 ,Responsibility. The student understands how personal beliefs and feelings influence our sense of responsibility. The student is expected to:,,2023-12-26T04:17:44+00:00
Student Expectation,1.4.2.2.1,120.7.b.2.A ,"examine how personal beliefs, thoughts, and feelings about self can build responsibility; ",,2023-12-26T04:17:44+00:00
Student Expectation,1.4.2.2.2,120.7.b.2.B ,identify and describe personal role models who demonstrate what it means to be accountable for words and actions;,,2023-12-26T04:17:44+00:00
Student Expectation,1.4.2.2.3,120.7.b.2.C ,discuss the benefits of practicing self-control; and,,2023-12-26T04:17:44+00:00
Student Expectation,1.4.2.2.4,120.7.b.2.D ,compare the benefits of responsible behavior with the consequences of irresponsible behavior.,,2023-12-26T04:17:44+00:00
Knowledge and Skills,1.4.2.3,120.7.b.3 ,Caring. The student understands how characteristics of caring impact personal relationships. The student is expected to:,,2023-12-26T04:17:44+00:00
Student Expectation,1.4.2.3.1,120.7.b.3.A ,evaluate one's personal attitudes and mindsets about self and others;,,2023-12-26T04:17:44+00:00
Student Expectation,1.4.2.3.2,120.7.b.3.B,"discuss how feelings, decision making, and personal behaviors can influence relationships with others; and",,2023-12-26T04:17:44+00:00
Student Expectation,1.4.2.3.3,120.7.b.3.C,"explain and identify examples of how a person can demonstrate empathy through kindness, charity, generosity, and courtesy.",,2023-12-26T04:17:44+00:00
Knowledge and Skills,1.4.2.4,120.7.b.4 ,Citizenship. The student understands how the character trait of citizenship impacts personal relationships. The student is expected to:,,2023-12-26T04:17:44+00:00
Student Expectation,1.4.2.4.1,120.7.b.4.A ,discuss the roles and responsibilities of citizens;,,2023-12-26T04:17:44+00:00
Student Expectation,1.4.2.4.2,120.7.b.4.B ,explain how one's personal actions can impact the perception of others; ,,2023-12-26T04:17:44+00:00
Student Expectation,1.4.2.4.3,120.7.b.4.C ,"describe how justice, fairness, and freedom are related; and",,2023-12-26T04:17:44+00:00
Student Expectation,1.4.2.4.4,120.7.b.4.D ,identify and practice a variety of conflict-resolution skills and strategies.,,2023-12-26T04:17:44+00:00
Grade/Course,1.5,120.9,"Texas Essential Knowledge and Skills for Positive Character Traits, Grades 9-12, Adopted 2020.",,2023-12-26T04:17:44+00:00
Introduction,1.5.1,120.9.a,Introduction,,2023-12-26T04:17:44+00:00
Introduction,1.5.1.1,120.9.a.1 ,"Character education introduces students to character traits that empower them to be good citizens who are trustworthy, responsible, and caring. The character traits reflect positive beliefs, attitudes, and mindsets; provide opportunities for self-reflection; and permit students to apply effective strategies to make decisions, solve problems, and behave responsibly.",,2023-12-26T04:17:44+00:00
Introduction,1.5.1.2,120.9.a.2,"The standards for positive character traits are comprised of four strands: trustworthiness, responsibility, caring, and citizenship. Each strand consists of the following character traits. ",,2023-12-26T04:17:44+00:00
Introduction,1.5.1.2.1,120.9.a.2.A ,"Trustworthiness: loyalty, integrity, reliability, and punctuality.",,2023-12-26T04:17:44+00:00
Introduction,1.5.1.2.2,120.9.a.2.B ,"Responsibility: accountability, perseverance, diligence, and self-control.",,2023-12-26T04:17:44+00:00
Introduction,1.5.1.2.3,120.9.a.2.C ,"Caring: kindness, empathy, charity, generosity, patience, consideration, and compassion.",,2023-12-26T04:17:44+00:00
Introduction,1.5.1.2.4,120.9.a.2.D ,"Citizenship: respect, courtesy, concern for the common good and the community, fairness, freedom from prejudice, justice, patriotism, school pride, respect for authority and law, and gratitude.",,2023-12-26T04:17:44+00:00
Introduction,1.5.1.3,120.9.a.3 ,"Students are expected to develop an awareness of self-identity as well as recognize multiple perspectives, difference and diversity, biases, and the social and cultural context in which they live.",,2023-12-26T04:17:44+00:00
Introduction,1.5.1.4,120.9.a.4 ,"The knowledge and skills for positive character traits are organized in the following grade bands: Kindergarten-Grade 2, Grades 3-5, Grades 6-8, and Grades 9-12. However, due to the complexity of the concepts, student expectations and knowledge and skills statements cannot be taught, discussed, or viewed in isolation.",,2023-12-26T04:17:44+00:00
Introduction,1.5.1.5,120.9.a.5 ,"Statements that contain the word ""including"" reference content that must be mastered, while those containing the phrase ""such as"" are intended as possible illustrative examples.",,2023-12-26T04:17:44+00:00
Knowledge and Skills,1.5.2,120.9.b ,Knowledge and skills.,,2023-12-26T04:17:44+00:00
Knowledge and Skills,1.5.2.1,120.9.b.1 ,"Trustworthiness. The student understands how trustworthiness is viewed in society, politics, and the local and global community. The student is expected to:",,2023-12-26T04:17:44+00:00
Student Expectation,1.5.2.1.1,120.9.b.1.A,examine how the power to make decisions relates to personal actions;,,2023-12-26T04:17:44+00:00
Student Expectation,1.5.2.1.2,120.9.b.1.B ,"analyze how the decisions and actions of leaders in society, politics, and the local and global community demonstrate integrity; and",,2023-12-26T04:17:44+00:00
Student Expectation,1.5.2.1.3,120.9.b.1.C ,examine the legal and social consequences of unethical behavior.,,2023-12-26T04:17:44+00:00
Knowledge and Skills,1.5.2.2,120.9.b.2 ,"Responsibility. The student understands how leaders demonstrate responsibility in relationships, families, societies, politics, and the global community. The student is expected to:",,2023-12-26T04:17:44+00:00
Student Expectation,1.5.2.2.1,120.9.b.2.A ,identify and describe personal role models who demonstrate what it means to be accountable for words and actions;,,2023-12-26T04:17:44+00:00
Student Expectation,1.5.2.2.2,120.9.b.2.B ,identify and discuss real-world examples of taking personal responsibility for one's words and actions;,,2023-12-26T04:17:44+00:00
Student Expectation,1.5.2.2.3,120.9.b.2.C ,identify and evaluate strategies for practicing self-control in a variety of situations; and,,2023-12-26T04:17:44+00:00
Student Expectation,1.5.2.2.4,120.9.b.2.D ,define perseverance and identify strategies for demonstrating perseverance.,,2023-12-26T04:17:44+00:00
Knowledge and Skills,1.5.2.3,120.9.b.3 ,Caring. The student understands how characteristics of caring influence society and impact the global community. The student is expected to:,,2023-12-26T04:17:44+00:00
Student Expectation,1.5.2.3.1,120.9.b.3.A ,evaluate one's personal attitudes and mindsets about self and others;,,2023-12-26T04:17:44+00:00
Student Expectation,1.5.2.3.2,120.9.b.3.B ,"discuss how feelings, decision making, and personal behaviors impact relationships within society; and",,2023-12-26T04:17:44+00:00
Student Expectation,1.5.2.3.3,120.9.b.3.C ,identify strategies for how a person can show empathy through one's actions.,,2023-12-26T04:17:44+00:00
