Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Standard Indicator,15.12.3.2,11-12.LH.3.2,"Analyze in detail how a complex primary source is structured, including how key sentences, paragraphs, and larger portions of the text contribute to the whole.",,2020-09-30T09:21:50+00:00
Standard Indicator,15.12.3.3,11-12.LH.3.3,"Evaluate authors’ differing perspectives on the same historical event or issue by assessing the authors’ claims, reasoning, and evidence.",,2020-09-30T09:21:50+00:00
Cluster,15.12.4,LH.4,<b>Synthesis and Connection of Ideas (Reading):</b> Build understanding of history/social studies texts by synthesizing and connecting ideas and evaluating specific claims. ,,2020-09-30T09:21:50+00:00
Standard Indicator,15.12.4.1,11-12.LH.4.1,"Integrate and evaluate multiple sources of information presented in diverse formats and media (Examples: <i>visually, quantitatively, as well as in words</i>) in order to address a question or solve a problem.",,2021-05-14T17:27:08+00:00
Standard Indicator,15.12.4.2,11-12.LH.4.2,"Evaluate an author’s premises, claims, and evidence by corroborating or challenging them with other information.",,2020-09-30T09:21:50+00:00
Standard Indicator,15.12.4.3,11-12.LH.4.3,"Integrate information from diverse sources, both primary and secondary, into a coherent",,2020-09-30T09:21:50+00:00
Cluster,15.12.5,LH.5,<b>Writing Genres (Writing):</b> Write for different purposes and to specific audiences or people.,,2020-09-30T09:21:50+00:00
Standard Indicator,15.12.5.1,11-12.LH.5.1,Write arguments focused on discipline-specific content.,,2020-09-30T09:21:50+00:00
Standard Indicator,15.12.5.2,11-12.LH.5.2,"Write informative texts, including analyses of historical events. ",,2020-09-30T09:21:50+00:00
Cluster,15.12.6,LH.6,"<b>The Writing Process (Writing):</b> Produce coherent and legible documents by planning, drafting, revising, editing, and collaborating with others.",,2020-09-30T09:21:50+00:00
Standard Indicator,15.12.6.1,11-12.LH.6.1,"Plan and develop; draft; revise using appropriate reference materials; rewrite; try a new approach, focusing on addressing what is most significant for a specific purpose and audience; and edit to produce and strengthen writing that is clear and coherent.",,2020-09-30T09:21:50+00:00
Standard Indicator,15.12.6.2,11-12.LH.6.2,"Use technology to produce, publish, and update individual or shared writing products in response to ongoing feedback, including new arguments or information.",,2020-09-30T09:21:50+00:00
Cluster,15.12.7,LH.7,<b>The Research Process (Writing):</b> Build knowledge about the research process and the topic under study by conducting short or more sustained research.,,2020-09-30T09:21:50+00:00
Standard Indicator,15.12.7.1,11-12.LH.7.1,"Conduct short as well as more sustained research assignments and tasks to answer a question (including a self-generated question) or solve a problem; narrow or broaden the inquiry when appropriate; synthesize multiple sources on the subject, demonstrating understanding of the subject under investigation.",,2020-09-30T09:21:50+00:00
Standard Indicator,15.12.7.2,11-12.LH.7.2,"Gather relevant information from multiple types of authoritative sources, using advanced searches effectively; annotate sources; assess the strengths and limitations of each source in terms of the specific task, purpose, and audience; synthesize and integrate information into the text selectivity to maintain the flow of ideas, avoiding plagiarism and overreliance on any one source and following a standard format for citation (Examples: <i>APA or Chicago</i>).",,2021-05-14T21:01:49+00:00
Standard Indicator,15.12.7.3,11-12.LH.7.3,"Draw evidence from informational texts to support analysis, reflection, and research.",,2020-09-30T09:21:50+00:00
Course,16,,United States Government,,2021-05-14T21:23:41+00:00
Strand,16.1,USG.H.1,"<b>The Nature of Politics and Government&nbsp;</b><span style=""font-weight: bolder;"">Strand</span><b>:</b>&nbsp;Students identify, define, compare, and contrast ideas regarding the nature of government, politics and civic life, and explain how these ideas have influenced contemporary political and legal systems. Students also explain the importance of government, politics and civic engagement in a democratic republic, and demonstrate how citizens participate in civic and political life in their own communities.",,2021-06-17T20:18:32+00:00
Standard Indicator,16.1.1,USG.1.1,"<i>Define civic life, political life, and private life and describe the activities of individuals in each of these spheres.</i>",,2020-11-27T09:54:09+00:00
Standard Indicator,16.1.2,USG.1.2,"<i>Define the terms and explain the relationship between politics, government, and public policy.</i>",,2020-11-27T09:54:18+00:00
Standard Indicator,16.1.3,USG.1.3,<i>Interpret and analyze the purposes and functions of government found in the Preamble of the United States Constitution.</i>,,2020-11-27T09:54:28+00:00
Standard Indicator,16.1.4,USG.1.4,"<i>Compare and contrast types of government including representative democracy, monarchy, oligarchy, totalitarianism, including anarchy.</i>",,2020-11-27T09:54:36+00:00
