Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Standard,7.3.1.5,IDP-3.5,Prepare graphs and explain how they relate information,,2020-11-12T10:28:20+00:00
Standard,7.3.1.6,IDP-3.6,Develop a portfolio ,,2020-11-12T10:28:32+00:00
Domain,7.4,,Investigation and Research,,2020-11-12T10:43:47+00:00
Core Standard,7.4.1,IDP-4,<b>Core Standard 4:</b> Students synthesis information obtained through appropriate resources that are in direct relation to the problem's solution.,,2020-11-12T10:44:26+00:00
Standard,7.4.1.1,IDP-4.1,Collect data and information to be used to solve a problem,,2020-11-12T10:44:41+00:00
Standard,7.4.1.2,IDP-4.2,Apply questions in a proper way to collect information,,2020-11-12T10:44:52+00:00
Standard,7.4.1.3,IDP-4.3,Describe and conduct an interview process,,2020-11-12T10:45:02+00:00
Standard,7.4.1.4,IDP-4.4,Apply appropriate investigative strategies,,2020-11-12T10:45:11+00:00
Standard,7.4.1.5,IDP-4.5,Identify and describe good sources for research and appropriately document all resources,,2020-11-12T10:45:20+00:00
Standard,7.4.1.6,IDP-4.6,Evaluate resources with regards to the identified problem,,2020-11-12T10:45:32+00:00
Domain,7.5,,Designing Systems,,2020-11-12T10:45:46+00:00
Core Standard,7.5.1,IDP-5,<b>Core Standard 5:</b> Students design solutions using their knowledge of technological systems for developing innovative solutions.,,2020-11-12T10:46:25+00:00
Standard,7.5.1.1,IDP-5.1,Identify and describe the basic parts of a technological system,,2020-11-12T10:46:42+00:00
Standard,7.5.1.2,IDP-5.2,Describe and design a structural system,,2020-11-12T10:46:53+00:00
Standard,7.5.1.3,IDP-5.3,Describe and design a mechanical system,,2020-11-12T10:47:01+00:00
Standard,7.5.1.4,IDP-5.4,Describe and design an electronic system,,2020-11-12T10:47:11+00:00
Standard,7.5.1.5,IDP-5.5,Describe and design a pneumatic system,,2020-11-12T10:47:22+00:00
Domain,7.6,,Generating and Developing Ideas,,2020-11-12T10:47:47+00:00
Core Standard,7.6.1,IDP-6,<b>Core Standard 6:</b> Student choose techniques to foster creative solutions to a design problem.,,2020-11-12T10:48:17+00:00
Standard,7.6.1.1,IDP-6.1,Define and describe types of cognitive thinking,,2020-11-12T10:48:31+00:00
Standard,7.6.1.2,IDP-6.2,Apply cognitive techniques of thinking to identified problems,,2020-11-12T10:48:42+00:00
