Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Performance Expectation,1.1.7.1.1,K-2-ETS1-1,"Ask questions, make observations, and gather information about a situation people want to change to define a simple problem that can be solved through the development of a new or improved object or tool.",KG-02,2023-05-05T00:06:50+00:00
Performance Expectation,1.1.7.1.2,K-2-ETS1-2,"Develop a simple sketch, drawing, or physical model to illustrate how the shape of an object helps it function as needed to solve a given problem.",KG-02,2023-05-05T00:06:50+00:00
Performance Expectation,1.1.7.1.3,K-2-ETS1-3,Analyze data from tests of two objects designed to solve the same problem to compare the strengths and weaknesses of how each performs.,KG-02,2023-05-05T00:06:50+00:00
Grade Level,1.1.8,,Grades 3-5 - Engineering,03-05,2023-05-05T00:06:50+00:00
Performance Expectations Title,1.1.8.1,3-5-ETS1,Engineering Design,03-05,2023-05-05T00:06:50+00:00
Performance Expectation,1.1.8.1.1,3-5-ETS1-1,"Define a simple design problem reflecting a need or a want that includes specified criteria for success and constraints on materials, time, or cost.",03-05,2023-05-05T00:06:50+00:00
Performance Expectation,1.1.8.1.2,3-5-ETS1-2,Generate and compare multiple possible solutions to a problem based on how well each is likely to meet the criteria and constraints of the problem.,03-05,2023-05-05T00:06:50+00:00
Performance Expectation,1.1.8.1.3,3-5-ETS1-3,Plan and carry out fair tests in which variables are controlled and failure points are considered to identify aspects of a model or prototype that can be improved.,03-05,2023-05-05T00:06:50+00:00
Grade Level,1.2,,Middle School (Grades 6-8),06-08,2023-05-05T00:06:50+00:00
Performance Expectations Title,1.2.1,MS-PS1,Matter and Its Interactions,06-08,2023-05-05T00:06:50+00:00
Performance Expectation,1.2.1.1,MS-PS1-1,Develop models to describe the atomic composition of simple molecules and extended structures.,06-08,2023-05-05T00:06:50+00:00
Performance Expectation,1.2.1.2,MS-PS1-2,Analyze and interpret data on the properties of substances before and after the substances interact to determine if a chemical reaction has occurred.,06-08,2023-05-05T00:06:50+00:00
Performance Expectation,1.2.1.3,MS-PS1-3,Gather and make sense of information to describe that synthetic materials come from natural resources and impact society.,06-08,2023-05-05T00:06:50+00:00
Performance Expectation,1.2.1.4,MS-PS1-4,"Develop a model that predicts and describes changes in particle motion, temperature, and state of a pure substance when thermal energy is added or removed.",06-08,2023-05-05T00:06:50+00:00
Performance Expectation,1.2.1.5,MS-PS1-5,Develop and use a model to describe how the total number of atoms does not change in a chemical reaction and thus mass is conserved.,06-08,2023-05-05T00:06:50+00:00
Performance Expectation,1.2.1.6,MS-PS1-6,"Undertake a design project to construct, test, and modify a device that either releases or absorbs thermal energy by chemical processes.",06-08,2023-05-05T00:06:50+00:00
Performance Expectations Title,1.2.2,MS-PS2,Motion and Stability: Forces and Interactions,06-08,2023-05-05T00:06:50+00:00
Performance Expectation,1.2.2.1,MS-PS2-1,Apply Newton’s Third Law to design a solution to a problem involving the motion of two colliding objects.,06-08,2023-05-05T00:06:50+00:00
Performance Expectation,1.2.2.2,MS-PS2-2,Plan an investigation to provide evidence that the change in an object’s motion depends on the sum of the forces on the object and the mass of the object.,06-08,2023-05-05T00:06:50+00:00
Performance Expectation,1.2.2.3,MS-PS2-3,Ask questions about data to determine the factors that affect the strength of electric and magnetic forces.,06-08,2023-05-05T00:06:50+00:00
Performance Expectation,1.2.2.4,MS-PS2-4,Construct and present arguments using evidence to support the claim that gravitational interactions are attractive and depend on the masses of interacting objects.,06-08,2023-05-05T00:06:50+00:00
Performance Expectation,1.2.2.5,MS-PS2-5,Conduct an investigation and evaluate the experimental design to provide evidence that fields exist between objects exerting forces on each other even though the objects are not in contact.,06-08,2023-05-05T00:06:50+00:00
Performance Expectations Title,1.2.3,MS-PS3,Energy,06-08,2023-05-05T00:06:50+00:00
Performance Expectation,1.2.3.1,MS-PS3-1,Construct and interpret graphical displays of data to describe the relationships of kinetic energy to the mass of an object and to the speed of an object.,06-08,2023-05-05T00:06:50+00:00
Performance Expectation,1.2.3.2,MS-PS3-2,"Develop a model to describe that when the arrangement of objects interacting at a distance changes, different amounts of potential energy are stored in the system.",06-08,2023-05-05T00:06:50+00:00
Performance Expectation,1.2.3.3,MS-PS3-3,"Apply scientific principles to design, construct, and test a device that either minimizes or maximizes thermal energy transfer.",06-08,2023-05-05T00:06:50+00:00
Performance Expectation,1.2.3.4,MS-PS3-4,"Plan an investigation to determine the relationships among the energy transferred, the type of matter, the mass, and the change in the average kinetic energy of the particles as measured by the temperature of the sample.",06-08,2023-05-05T00:06:50+00:00
Performance Expectation,1.2.3.5,MS-PS3-5,"Construct, use, and present arguments to support the claim that when the kinetic energy of an object changes, energy is transferred to or from the object.",06-08,2023-05-05T00:06:50+00:00
Performance Expectations Title,1.2.4,MS-PS4,Waves and Their Applications in Technologies for Information Transfer,06-08,2023-05-05T00:06:50+00:00
Performance Expectation,1.2.4.1,MS-PS4-1,Use mathematical representations to describe a simple model for waves that includes how the amplitude of a wave is related to the energy in a wave.,06-08,2023-05-05T00:06:50+00:00
Performance Expectation,1.2.4.2,MS-PS4-2,"Develop and use a model to describe that waves are reflected, absorbed, or transmitted through various materials.",06-08,2023-05-05T00:06:50+00:00
Performance Expectation,1.2.4.3,MS-PS4-3,Integrate qualitative scientific and technical information to support the claim that digitized signals are a more reliable way to encode and transmit information than analog signals.,06-08,2023-05-05T00:06:50+00:00
Performance Expectations Title,1.2.5,MS-LS1,From Molecules to Organisms: Structures and Processes,06-08,2023-05-05T00:06:50+00:00
Performance Expectation,1.2.5.1,MS-LS1-1,Conduct an investigation to provide evidence that living things are made of cells; either one cell or many different numbers and types of cells.,06-08,2023-05-05T00:06:50+00:00
Performance Expectation,1.2.5.2,MS-LS1-2,Develop and use a model to describe the function of a cell as a whole and ways the parts of cells contribute to the function.,06-08,2023-05-05T00:06:50+00:00
Performance Expectation,1.2.5.3,MS-LS1-3,Use argument supported by evidence for how the body is a system of interacting subsystems composed of groups of cells.,06-08,2023-05-05T00:06:50+00:00
Performance Expectation,1.2.5.4,MS-LS1-4,Use argument based on empirical evidence and scientific reasoning to support an explanation for how characteristic animal behaviors and specialized plant structures affect the probability of successful reproduction of animals and plants respectively.,06-08,2023-05-05T00:06:50+00:00
Performance Expectation,1.2.5.5,MS-LS1-5,Construct a scientific explanation based on evidence for how environmental and genetic factors influence the growth of organisms.,06-08,2023-05-05T00:06:50+00:00
Performance Expectation,1.2.5.6,MS-LS1-6,Construct a scientific explanation based on evidence for the role of photosynthesis in the cycling of matter and flow of energy into and out of organisms.,06-08,2023-05-05T00:06:50+00:00
Performance Expectation,1.2.5.7,MS-LS1-7,Develop a model to describe how food is rearranged through chemical reactions forming new molecules that support growth and/or release energy as this matter moves through an organism.,06-08,2023-05-05T00:06:50+00:00
Performance Expectation,1.2.5.8,MS-LS1-8,Gather and synthesize information that sensory receptors respond to stimuli by sending messages to the brain for immediate behavior or storage as memories.,06-08,2023-05-05T00:06:50+00:00
