Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Big Idea,7.1.1,,Personal Fitness and Healthy Active Living,06,2025-03-25T18:52:35+00:00
Concept,7.1.1.1,,Health-Related and Skill-Related Fitness,06,2025-03-25T18:52:35+00:00
Expectation,7.1.1.1.1,HM1A6a,Identify activities that develop skill-related fitness,06,2025-04-04T16:32:31+00:00
Expectation,7.1.1.1.2,HM1A6b,"Interpret personal health-related fitness assessments and determine which fitness components need improvement (e.g., pedometers, heart rate monitors, pulse sticks)",06,2025-04-04T16:32:31+00:00
Concept,7.1.1.2,,Wellness,06,2025-03-25T18:52:35+00:00
Expectation,7.1.1.2.1,HM1B6,Evaluate decision-making behaviors as they affect wellness,06,2025-04-04T16:32:31+00:00
Concept,7.1.1.3,,Fitness Principles,06,2025-03-25T18:52:35+00:00
Expectation,7.1.1.3.1,HM1C6,Describe target heart rate as it relates to cardio respiratory endurance,06,2025-04-04T16:32:31+00:00
Concept,7.1.1.4,,Body Systems,06,2025-03-25T18:52:35+00:00
Expectation,7.1.1.4.1,HM1D6a,Explain how the muscular system and skeletal system work together to move the body,06,2025-04-04T16:32:31+00:00
Expectation,7.1.1.4.2,HM1D6b,Explain how the circulatory system and respiratory system respond to physical activity,06,2025-04-04T16:32:31+00:00
Big Idea,7.1.2,,Responsible Personal and Social Behavior in the Physical Activity Setting,06,2025-03-25T18:52:35+00:00
Concept,7.1.2.1,,Personal/Social Responsibilities,06,2025-03-25T18:52:35+00:00
Expectation,7.1.2.1.1,HM2A6,"Explain how rules, safety and etiquette are important concepts in a physical activity setting",06,2025-04-04T16:32:31+00:00
Big Idea,7.1.3,,"Injury Prevention, Treatment and Rehabilitation",06,2025-03-25T18:52:35+00:00
Concept,7.1.3.1,,Prevention,06,2025-03-25T18:52:35+00:00
Expectation,7.1.3.1.1,HM3A6,"Identify and describe reasons for using proper warm-up, cool-down, stretching, and appropriate attire in a physical activity setting",06,2025-04-04T16:32:31+00:00
Strand,7.2,,Physical Activity and Lifetime Wellness,06,2025-03-25T18:52:35+00:00
Big Idea,7.2.1,,Fundamental Movement Skills and Games,06,2025-03-25T18:52:35+00:00
Concept,7.2.1.1,,Body Management,06,2025-03-25T18:52:35+00:00
Expectation,7.2.1.1.1,PA1D6,"Apply mechanical principles of force, stability motion, and direction (e.g., lower the center of gravity)",06,2025-04-04T16:32:31+00:00
Concept,7.2.1.2,,Movement Concepts,06,2025-03-25T18:52:35+00:00
Expectation,7.2.1.2.1,PA1E6,"Identify critical elements to improve performance in selected skills (e.g., throw various objects)",06,2025-04-04T16:32:31+00:00
Concept,7.2.1.3,,Developmental Games,06,2025-03-25T18:52:35+00:00
Expectation,7.2.1.3.1,PA1F6,Apply fundamental and sequential skills in game situations with increased proficiency,06,2025-04-04T16:32:31+00:00
Big Idea,7.2.2,,Sport Skills and Lifetime Activities,06,2025-03-25T18:52:35+00:00
Concept,7.2.2.1,,Skill Techniques,06,2025-03-25T18:52:35+00:00
Expectation,7.2.2.1.1,PA2A6,Demonstrate skills successfully in modified games of increased complexity,06,2025-04-04T16:32:31+00:00
Concept,7.2.2.2,,"Individual, Dual and Team Sports",06,2025-03-25T18:52:35+00:00
