Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Standard,2.3.1.3.2,M.1.6,"Add and subtract within 20, demonstrating fluency for addition and subtraction within 10 and use strategies such as<ul><li>counting on;</li><li>making ten (e.g., 8 + 6 = 8 + 2 + 4 = 10 + 4 = 14);</li><li>decomposing a number leading to a ten (e.g., 13 – 4 = 13 – 3 – 1 = 10 – 1 = 9);</li><li>using the relationship between addition and subtraction (e.g., knowing that 8 + 4 = 12, one knows 12 – 8= 4); and</li><li>creating equivalent but easier or known sums (e.g., adding 6 +7 by creating the known equivalent 6 + 6 + 1 = 12 + 1 = 13).</li></ul>",01,2023-11-19T00:00:00+00:00
Cluster,2.3.1.4,,Work with addition and subtraction equations.,01,2023-11-19T00:00:00+00:00
Standard,2.3.1.4.1,M.1.7,"Understand the meaning of the equal sign, and determine if equations involving addition and subtraction are true or false (e.g., Which of the following equations are true and which are false? 6 = 6, 7 = 8 – 1, 5 + 2 = 2 + 5, 4 + 1 = 5 + 2).",01,2023-11-19T00:00:00+00:00
Standard,2.3.1.4.2,M.1.8,"Determine the unknown whole number in an addition or subtraction equation relating three whole numbers (e.g., Determine the unknown number that makes the equation true in each of the equations. 8 + ? = 11, 5 = ? – 3, 6 + 6 = ?).",01,2023-11-19T00:00:00+00:00
Domain,2.3.2,,Number and Operations in Base Ten,01,2023-11-19T00:00:00+00:00
Cluster,2.3.2.1,,Extend the counting sequence.,01,2023-11-19T00:00:00+00:00
Standard,2.3.2.1.1,M.1.9,"Count to 120, starting at any number less than 120. In this range, read and write numerals and represent a number of objects with a written numeral.",01,2023-11-19T00:00:00+00:00
Cluster,2.3.2.2,,Understand place value.,01,2023-11-19T00:00:00+00:00
Standard,2.3.2.2.1,M.1.10,Understand the two digits of a two-digit number represent amounts of tens and ones. Understand the following as special cases:,01,2023-11-19T00:00:00+00:00
Component,2.3.2.2.1.1,M.1.10.a,"10 can be thought of as a bundle of ten ones — called a “ten.” (e.g., A group of ten pennies is equivalent to a dime.)",01,2023-11-19T00:00:00+00:00
Component,2.3.2.2.1.2,M.1.10.b,"The numbers from 11 to 19 are composed of a ten and one, two, three, four, five, six, seven, eight or nine ones.",01,2023-11-19T00:00:00+00:00
Component,2.3.2.2.1.3,M.1.10.c,"The numbers 10, 20, 30, 40, 50, 60, 70, 80, 90 refer to one, two, three, four, five, six, seven, eight or nine tens (and 0 ones).",01,2023-11-19T00:00:00+00:00
Standard,2.3.2.2.2,M.1.11,"Compare two two-digit numbers based on meanings of the tens and ones digits, recording the results of comparisons with the symbols > , = , and < .",01,2023-11-19T00:00:00+00:00
Cluster,2.3.2.3,,Use place value understanding and properties of operations to add and subtract.,01,2023-11-19T00:00:00+00:00
Standard,2.3.2.3.1,M.1.12,"Add within 100, including<ul><li>adding a two-digit number and a one-digit number and adding a two-digit number and a multiple of 10, </li><li>using concrete models or drawings and strategies based on place value, properties of operations and/or the relationship between addition and subtraction.</li></ul>
Relate the strategy to a written method and explain the reasoning used. Understand that in adding two-digit numbers, one adds tens and tens, ones and ones, and sometimes it is necessary to compose a ten.",01,2023-11-19T00:00:00+00:00
Standard,2.3.2.3.2,M.1.13,"Given a two-digit number, mentally find 10 more or 10 less than the number, without having to count and explain the reasoning used.",01,2023-11-19T00:00:00+00:00
Standard,2.3.2.3.3,M.1.14,"Subtract multiples of 10 in the range 10-90 from multiples of 10 in the range 10-90 (positive or zero differences) using concrete models or drawings and strategies based on place value, properties of operations and/or the relationship between addition and subtraction. Relate the strategy to a written method and explain the reasoning used.",01,2023-11-19T00:00:00+00:00
Domain,2.3.3,,Measurement and Data,01,2023-11-19T00:00:00+00:00
Cluster,2.3.3.1,,Measure lengths indirectly and by iterating length units.,01,2023-11-19T00:00:00+00:00
Standard,2.3.3.1.1,M.1.15,Order three objects by length and compare the lengths of two objects indirectly by using a third object.,01,2023-11-19T00:00:00+00:00
Standard,2.3.3.1.2,M.1.16,"Express the length of an object as a whole number of length units, by laying multiple copies of a shorter object (the length unit) end to end; understand that the length measurement of an object is the number of same-size length units that span it with no gaps or overlaps.",01,2023-11-19T00:00:00+00:00
Cluster,2.3.3.2,,Tell and write time.,01,2023-11-19T00:00:00+00:00
Standard,2.3.3.2.1,M.1.17,Tell and write time in hours and half-hours using analog and digital clocks.,01,2023-11-19T00:00:00+00:00
Cluster,2.3.3.3,,Represent and interpret data.,01,2023-11-19T00:00:00+00:00
Standard,2.3.3.3.1,M.1.18,"Organize, represent, interpret data with up to three categories; ask and answer questions about the total number of data points, how many in each category and how many more or less are in one category than in another.",01,2023-11-19T00:00:00+00:00
Domain,2.3.4,,Geometry,01,2023-11-19T00:00:00+00:00
Cluster,2.3.4.1,,Reason with shapes and their attributes.,01,2023-11-19T00:00:00+00:00
Standard,2.3.4.1.1,M.1.19,"Distinguish between defining attributes (e.g., triangles are closed and three-sided) versus non-defining attributes (e.g., color, orientation, and/or overall size); build and draw shapes to possess defining attributes.",01,2023-11-19T00:00:00+00:00
Standard,2.3.4.1.2,M.1.20,"Compose two-dimensional shapes (rectangles, squares, trapezoids, triangles, half-circles, and quarter-circles) or three-dimensional shapes (cubes, right rectangular prisms, right circular cones, and right circular cylinders) to create a composite shape and compose new shapes from the composite shape.",01,2023-11-19T00:00:00+00:00
Standard,2.3.4.1.3,M.1.21,"Partition circles and rectangles into two and four equal shares, describe the shares using the words halves, fourths and quarters and use the phrases half of, fourth of and quarter of. Describe the whole as two of, or four of the shares and understand for these examples that decomposing into more equal shares creates smaller shares.",01,2023-11-19T00:00:00+00:00
Grade Level,2.4,,Grade 2,02,2023-11-19T00:00:00+00:00
Domain,2.4.1,,Operations and Algebraic Thinking,02,2023-11-19T00:00:00+00:00
Cluster,2.4.1.1,,Represent and solve problems involving addition and subtraction.,02,2023-11-19T00:00:00+00:00
Standard,2.4.1.1.1,M.2.1,"Use addition and subtraction within 100 to solve one- and two-step word problems involving situations of adding to, taking from, putting together, taking apart, and comparing, with unknowns in all positions (e.g. by using drawings and equations with a symbol for the unknown number to represent the problem).",02,2023-11-19T00:00:00+00:00
Cluster,2.4.1.2,,Add and subtract within 20.,02,2023-11-19T00:00:00+00:00
Standard,2.4.1.2.1,M.2.2,"Fluently add and subtract within 20 using mental strategies and by end of Grade 2, know from memory all sums of two one-digit numbers.",02,2023-11-19T00:00:00+00:00
Cluster,2.4.1.3,,Work with equal groups of objects to gain foundations for multiplication.,02,2023-11-19T00:00:00+00:00
Standard,2.4.1.3.1,M.2.3,"Determine whether a group of objects (up to 20) has an odd or even number of members, e.g. by pairing objects or counting them by 2s; write an equation to express an even number as a sum of two equal addends.",02,2023-11-19T00:00:00+00:00
Standard,2.4.1.3.2,M.2.4,Use addition to find the total number of objects arranged in rectangular arrays with up to 5 rows and up to 5 columns; write an equation to express the total as a sum of equal addends.,02,2023-11-19T00:00:00+00:00
Domain,2.4.2,,Number and Operations in Base Ten,02,2023-11-19T00:00:00+00:00
Cluster,2.4.2.1,,Understand place value.,02,2023-11-19T00:00:00+00:00
Standard,2.4.2.1.1,M.2.5,"Understand that the three digits of a three-digit number represent amounts of hundreds, tens and ones (e.g., 706 equals 7 hundreds, 0 tens and 6 ones). Understand the following as special cases:",02,2023-11-19T00:00:00+00:00
Component,2.4.2.1.1.1,M.2.5.a,100 can be thought of as a bundle of ten tens – called a “hundred.”,02,2023-11-19T00:00:00+00:00
Component,2.4.2.1.1.2,M.2.5.b,"Numbers 100, 200, 300, 400, 500, 600, 700, 800, 900 refer to one, two, three, four, five, six, seven, eight or nine hundreds, and 0 tens and 0 ones.",02,2023-11-19T00:00:00+00:00
Standard,2.4.2.1.2,M.2.6,"Count within 1000 and skip-count by 5s, 10s and 100s.",02,2023-11-19T00:00:00+00:00
Standard,2.4.2.1.3,M.2.7,"Read and write numbers to 1000 using base-ten numerals, number names and expanded form.",02,2023-11-19T00:00:00+00:00
Standard,2.4.2.1.4,M.2.8,"Compare two three-digit numbers based on meanings of the hundreds, tens and ones digits, using >, = and < symbols to record the results of comparisons.",02,2023-11-19T00:00:00+00:00
Cluster,2.4.2.2,,Use place value understanding and properties of operations to add and subtract.,02,2023-11-19T00:00:00+00:00
Standard,2.4.2.2.1,M.2.9,"Fluently add and subtract within 100 using strategies based on place value, properties of operations and/or the relationship between addition and subtraction.",02,2023-11-19T00:00:00+00:00
Standard,2.4.2.2.2,M.2.10,Add up to four two-digit numbers using strategies based on place value and properties of operations.,02,2023-11-19T00:00:00+00:00
Standard,2.4.2.2.3,M.2.11,"Add and subtract within 1000, using concrete models or drawings and strategies based on place value, properties of operations and/or the relationship between addition and subtraction; relate the strategy to a written method. Understand that in adding or subtracting three-digit numbers, one adds or subtracts hundreds and hundreds, tens and tens, ones and ones and sometimes it is necessary to compose or decompose tens or hundreds.",02,2023-11-19T00:00:00+00:00
Standard,2.4.2.2.4,M.2.12,Mentally add 10 or 100 to a given number 100-900 and mentally subtract 10 or 100 from a given number 100-900.,02,2023-11-19T00:00:00+00:00
Standard,2.4.2.2.5,M.2.13,"Explain why addition and subtraction strategies work, using place value and the properties of operations.",02,2023-11-19T00:00:00+00:00
Domain,2.4.3,,Measurement and Data,,2023-11-19T00:00:00+00:00
Cluster,2.4.3.1,,Measure and estimate lengths in standard units.,02,2023-11-19T00:00:00+00:00
Standard,2.4.3.1.1,M.2.14,"Measure the length of an object by selecting and using appropriate tools such as rulers, yardsticks, meter sticks, and measuring tapes.",02,2023-11-19T00:00:00+00:00
Standard,2.4.3.1.2,M.2.15,"Measure the length of an object twice, using length units of different lengths for the two measurements, describe how the two measurements relate to the size of the unit chosen.",02,2023-11-19T00:00:00+00:00
Standard,2.4.3.1.3,M.2.16,"Estimate lengths using units of inches, feet, centimeters, and meters",02,2023-11-19T00:00:00+00:00
Standard,2.4.3.1.4,M.2.17,"Measure to determine how much longer one object is than another, expressing the length difference in terms of a standard length unit.",02,2023-11-19T00:00:00+00:00
Cluster,2.4.3.2,,Relate addition and subtraction to length.,02,2023-11-19T00:00:00+00:00
Standard,2.4.3.2.1,M.2.18,"Use addition and subtraction within 100 to solve word problems involving lengths that are given in the same units (e.g., by using drawings, such as drawings of rulers), and equations with a symbol for the unknown number to represent the problem.",02,2023-11-19T00:00:00+00:00
Standard,2.4.3.2.2,M.2.19,"Represent whole numbers as lengths from 0 on a number line diagram with equally spaced points corresponding to the numbers 0, 1, 2... and represent whole-number sums and differences within 100 on a number line diagram.",02,2023-11-19T00:00:00+00:00
Cluster,2.4.3.3,,Work with time and money.,02,2023-11-19T00:00:00+00:00
Standard,2.4.3.3.1,M.2.20,"Tell and write time from analog and digital clocks to the nearest five minutes, using a.m. and p.m.",02,2023-11-19T00:00:00+00:00
Standard,2.4.3.3.2,M.2.21,"Solve word problems involving dollar bills, quarters, dimes, nickels, and pennies, using $ and ¢ symbols appropriately (e.g., If you have 2 dimes and 3 pennies, how many cents do you have?).",02,2023-11-19T00:00:00+00:00
Cluster,2.4.3.4,,Represent and interpret data.,02,2023-11-19T00:00:00+00:00
Standard,2.4.3.4.1,M.2.22,"Generate measurement data by measuring lengths of several objects to the nearest whole unit or by making repeated measurements of the same object. Show the measurements by making a line plot, where the horizontal scale is marked off in whole-number units.",02,2023-11-19T00:00:00+00:00
Standard,2.4.3.4.2,M.2.23,"Draw a picture graph and a bar graph (with single-unit scale) to represent a data set with up to four categories. Solve simple put-together, take-apart, and compare problems using information presented in a bar graph.",02,2023-11-19T00:00:00+00:00
Domain,2.4.4,,Geometry,02,2023-11-19T00:00:00+00:00
Cluster,2.4.4.1,,Reason with shapes and their attributes.,02,2023-11-19T00:00:00+00:00
